uefa_season_year,home_team_uefa_overall_coefficient,home_team_uefa_season_coefficient,away_team_uefa_overall_coefficient,away_team_uefa_season_coefficient,away_team_uefa_season_rank,home_uefa_missing,away_uefa_missing,uefa_overall_coefficient_diff,uefa_season_coefficient_diff,uefa_season_rank_diff,home_country_uefa_overall_rank,home_country_uefa_season_rank,away_overall_country_coefficient,away_season_country_coefficient,away_country_uefa_overall_rank,away_country_uefa_season_rank,country_uefa_missing,country_overall_coefficient_diff,country_season_rank_diff,overall_country_coefficient,season_country_coefficient,country_uefa_season_rank,head_to_head_goal_diff,home_pre_elo,away_pre_elo,elo_diff,home_form_goals_for_5,home_form_win_rate_5,home_form_draw_rate_5,home_form_loss_rate_5,home_form_fail_to_score_rate_5,home_form_btts_rate_5,home_form_points_10,home_form_win_rate_10,away_form_points_5,away_form_win_rate_5,away_form_fail_to_score_rate_5,away_form_btts_rate_5,away_form_goals_for_10,away_form_goals_against_10,away_form_loss_rate_10,away_form_clean_sheet_rate_10,away_form_fail_to_score_rate_10,away_form_btts_rate_10,home_team_home_form_goals_for_5,home_team_home_form_points_5,away_team_away_form_goals_against_5,away_team_away_form_points_5,away_team_away_form_goals_for_10,away_team_away_form_goals_against_10,away_team_away_form_points_10,venue_form_points_diff_5,venue_form_points_diff_10,home_rest_days,away_rest_days,rest_days_diff,is_knockout_round
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1497.9965100450863,1491.4406714629624,6.555838582123897,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,0.2,0.6,1.3,1.2,0.4,0.2,0.3,0.6,0.0,0.0,2.0,0.6,1.0,2.125,0.375,-0.6,-0.375,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-1.0,1479.1884137669688,1517.8642220902288,-38.67580832326007,1.0,0.2,0.2,0.6,0.6,0.4,0.8,0.2,1.8,0.6,0.0,0.6,1.9,1.1,0.3,0.5,0.2,0.4,2.0,1.5,1.4,0.8,0.8,1.4,0.8,0.7,0.7,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-2.0,1488.1749614036858,1507.6982961893953,-19.523334785709494,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.4,0.4,1.2,1.6,0.4,0.2,0.4,0.5,0.0,0.0,1.8,1.4,0.8,1.8,1.4,-1.4,-1.4,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-4.0,1646.3367997985513,1539.764013533615,106.57278626493621,2.4,0.6,0.0,0.4,0.0,0.8,1.7,0.5,2.4,0.8,0.0,0.6,1.7777777777777777,1.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.4444444444444444,2.4,2.0,1.0,1.75,1.5,1.0,1.75,0.25,0.5499999999999998,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1485.09480295814,1487.4520547876427,-2.3572518295027294,0.6,0.2,0.0,0.8,0.6,0.2,1.2,0.4,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.2,0.6,2.0,0.0,1.0,2.0,0.0,0.6,1.125,7.0,14.0,-7.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,1.0,1507.1859312237098,1491.678219492755,15.507711730954725,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,2.0,1508.1575148600566,1492.7142374914658,15.44327736859077,1.8,0.6,0.0,0.4,0.2,0.4,1.8,0.6,1.2,0.4,0.4,0.4,0.8,1.4,0.6,0.2,0.4,0.4,2.0,1.5,1.5,1.5,1.0,1.5,1.5,0.0,0.0,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1512.0680190011249,1501.1130532497061,10.95496575141874,2.2,0.4,0.2,0.4,0.4,0.2,1.2222222222222223,0.3333333333333333,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.2,1.4,0.0,0.0,0.0,0.0,0.0,1.4,1.2222222222222223,14.0,7.0,7.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1631.0964590405247,1531.0965145317045,99.99994450882014,1.6,0.6,0.0,0.4,0.2,0.8,1.9,0.6,1.8,0.6,0.2,0.6,1.6,1.2,0.3,0.5,0.2,0.4,2.2,1.8,1.4,1.4,1.2,1.4,1.4,0.40000000000000013,0.8000000000000003,5.0,6.0,-1.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1573.5939932486508,1538.3205723157848,35.273420932865974,1.0,0.2,0.4,0.4,0.2,0.8,1.5,0.4,2.4,0.8,0.2,0.4,2.8333333333333335,1.1666666666666667,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.8,1.8,2.0,2.0,2.3333333333333335,2.0,2.0,-0.19999999999999996,0.20000000000000018,245.0,7.0,238.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1507.6414330826549,1743.3324256595058,-235.69099257685093,1.0,0.4,0.0,0.6,0.6,0.0,1.4,0.4,1.2,0.2,0.2,0.8,2.1,0.7,0.1,0.5,0.1,0.5,1.4,1.6,0.6,2.2,1.9,0.7,2.4,-0.6000000000000001,-0.7999999999999998,7.0,5.0,2.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1595.259982635387,1611.881909476193,-16.621926840806054,2.4,0.6,0.2,0.2,0.2,0.4,1.5,0.4,1.2,0.4,0.4,0.4,1.1,1.2,0.5,0.1,0.2,0.7,2.4,2.0,1.6,0.6,1.9,1.6,1.3,1.4,0.19999999999999996,7.0,80.0,-73.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1500.0,1608.203498986876,-108.20349898687596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.2,0.4,1.3,1.1,0.3,0.3,0.3,0.5,0.0,0.0,1.2,1.0,0.6,1.3,0.9,-1.0,-0.9,7.0,74.0,-67.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1488.8627548289141,1490.8365315304738,-1.9737767015597,0.4,0.0,0.2,0.8,0.6,0.4,0.875,0.25,0.5,0.0,0.0,1.0,1.0,2.5,0.5,0.0,0.0,1.0,1.25,0.75,4.0,0.0,1.0,4.0,0.0,0.75,0.75,245.0,1813.0,-1568.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1660.001388211927,1477.7192737132273,182.28211449869968,2.4,0.8,0.2,0.0,0.0,0.6,2.2,0.6,1.4,0.4,0.2,0.6,1.3333333333333333,2.111111111111111,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.4444444444444444,2.4,2.6,2.2,1.4,1.3333333333333333,2.111111111111111,1.1111111111111112,1.2000000000000002,1.1888888888888887,4.0,14.0,-10.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1499.522737729127,1593.7859250049387,-94.26318727581179,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.4,0.4,0.0,0.6,2.0,1.2,0.3,0.4,0.0,0.6,0.0,1.0,1.4,1.4,1.4,1.1,1.9,-0.3999999999999999,-0.8999999999999999,7.0,52.0,-45.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1593.3982300482921,1478.7586256899176,114.63960435837453,2.0,0.2,0.4,0.4,0.0,1.0,0.9,0.2,1.2,0.4,0.2,0.4,1.7,1.9,0.6,0.3,0.3,0.4,2.4,2.2,2.0,0.6,0.8571428571428571,2.142857142857143,0.42857142857142855,1.6,1.7714285714285716,80.0,14.0,66.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1531.6424762675367,1519.4329757216203,12.209500545916399,1.0,0.4,0.2,0.4,0.4,0.4,1.2,0.3,1.8,0.6,0.2,0.6,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,1.8,1.8,1.0,2.0,1.6666666666666667,1.0,2.0,-0.19999999999999996,-0.125,245.0,7.0,238.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1500.424676681503,1590.2913472458463,-89.8666705643434,2.0,0.5,0.0,0.5,0.5,0.0,1.5,0.5,1.2,0.4,0.4,0.2,1.7,1.0,0.4,0.4,0.2,0.4,4.0,3.0,1.8,0.6,1.2,1.4,1.2,2.4,1.8,7.0,52.0,-45.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1496.8705625033433,1665.1947273465964,-168.32416484325313,0.4,0.4,0.0,0.6,0.6,0.0,1.2,0.4,2.0,0.6,0.0,0.8,1.8,1.0,0.1,0.2,0.0,0.8,1.0,1.2,0.8,1.8,1.5,1.1,1.7,-0.6000000000000001,-0.3666666666666667,7.0,73.0,-66.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-1.5,1479.3111105040405,1602.2331636714882,-122.92205316744776,1.0,0.2,0.2,0.6,0.4,0.6,0.5,0.125,2.0,0.6,0.2,0.2,1.8,0.9,0.1,0.3,0.1,0.6,1.25,1.0,0.8,1.6,1.4,1.0,1.5,-0.6000000000000001,-0.5,1344.0,7.0,1337.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1488.947898251526,1518.4595676422632,-29.511669390737097,0.6,0.0,0.2,0.8,0.4,0.6,0.9,0.2,2.25,0.75,0.25,0.0,1.0,0.5,0.25,0.75,0.25,0.0,1.0,1.0,1.0,1.5,0.5,1.0,1.5,-0.5,-0.2142857142857142,1708.0,7.0,1701.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1500.0,1515.0980819050958,-15.098081905095796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.8,2.0,1.2,0.3,0.4,0.1,0.5,0.0,0.0,1.4,1.0,0.8333333333333334,1.3333333333333333,0.8333333333333334,-1.0,-0.8333333333333334,7.0,7.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1523.4487379104255,1506.6209167526122,16.827821157813332,3.5,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.8,0.2,0.0,1.0,1.8,1.7,0.4,0.0,0.0,1.0,3.5,3.0,1.8,0.8,1.3,1.8,0.9,2.2,2.1,7.0,245.0,-238.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-2.0,1470.31844173559,1601.8384140026196,-131.51997226702952,2.2,0.2,0.0,0.8,0.2,0.6,1.0,0.3,1.6,0.4,0.0,1.0,1.7,1.7,0.4,0.0,0.2,0.8,2.8,1.4,2.2,0.2,0.9,1.9,0.5,1.2,1.1666666666666667,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,2.0,1587.7059977654535,1493.6923256365924,94.01367212886112,2.2,0.6,0.0,0.4,0.0,0.4,1.7,0.5,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.6,1.8,1.0,1.0,1.0,1.0,1.0,0.8,0.5,4.0,14.0,-10.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1523.4703461959102,1670.0431329652974,-146.57278676938722,2.2,0.4,0.2,0.4,0.4,0.4,1.4,0.4,2.6,0.8,0.0,0.4,2.0,0.8,0.0,0.5,0.1,0.5,2.2,1.4,1.0,1.4,1.4,0.7,1.9,0.0,-0.5,21.0,4.0,17.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-1.0,1479.071463336155,1500.627823023233,-21.556359687078157,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.8,0.2,0.4,0.6,1.2222222222222223,2.111111111111111,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.4444444444444444,1.0,1.0,2.25,1.0,1.0,2.25,1.0,0.0,0.0,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1505.3846777065114,1496.635312661707,8.749365044804335,1.4,0.2,0.4,0.4,0.2,0.8,1.2,0.3,1.5,0.5,0.0,0.5,3.0,1.0,0.5,0.5,0.0,0.5,2.2,1.6,1.0,1.5,3.0,1.0,1.5,0.10000000000000009,-0.3999999999999999,14.0,28.0,-14.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1599.711624227218,1465.160059728317,134.55156449890092,1.0,0.4,0.0,0.6,0.4,0.4,0.8,0.2,1.2,0.4,0.2,0.6,2.1,2.2,0.6,0.1,0.3,0.6,1.0,1.6,2.0,1.2,2.1,2.2,1.0,0.40000000000000013,0.6000000000000001,14.0,28.0,-14.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-2.0,1527.6100832987852,1584.3044822656504,-56.694398966865265,3.2,0.8,0.0,0.2,0.2,0.4,2.142857142857143,0.7142857142857143,1.0,0.2,0.2,0.6,2.0,0.8,0.2,0.5,0.2,0.5,3.3333333333333335,3.0,1.2,1.2,1.7,1.4,1.5,1.8,1.5,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,1.0,1542.24274563077,1626.5846107174368,-84.34186508666676,1.8,0.6,0.0,0.4,0.2,0.6,1.9,0.6,1.4,0.4,0.2,0.6,1.2,1.2,0.4,0.2,0.3,0.6,2.0,2.4,0.6,2.0,1.1,0.4,2.0,0.3999999999999999,0.3999999999999999,15.0,5.0,10.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1579.1539090007616,1504.4891736861728,74.66473531458882,0.8,0.2,0.2,0.6,0.4,0.4,1.6,0.5,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,2.4,2.4,2.0,0.0,0.0,2.0,0.0,2.4,2.2,4.0,14.0,-10.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1518.0660646403608,1533.0093873487963,-14.943322708435517,1.2,0.4,0.2,0.4,0.4,0.4,1.8571428571428572,0.5714285714285714,1.6,0.4,0.4,0.4,1.0,1.0,0.3,0.4,0.5,0.3,2.3333333333333335,2.0,1.6,0.6,1.125,1.25,1.125,1.4,0.875,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,3.0,1752.0053618108934,1504.5576983920282,247.4476634188652,1.4,0.4,0.4,0.2,0.2,0.6,2.1,0.6,1.2,0.4,0.6,0.0,1.1,1.7,0.5,0.2,0.5,0.3,2.2,2.0,2.0,1.2,1.2,2.0,1.2,0.8,0.9000000000000001,10.0,14.0,-4.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,1.3333333333333333,1607.4062137951673,1474.1380603803614,133.26815341480597,1.6,0.6,0.2,0.2,0.2,0.4,2.3,0.7,0.8,0.2,0.4,0.6,0.7777777777777778,2.0,0.7777777777777778,0.0,0.4444444444444444,0.5555555555555556,2.4,2.6,2.0,0.0,0.25,2.0,0.0,2.6,1.8,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,1.0,1612.3432640069948,1494.4954395843893,117.84782442260553,1.6,0.8,0.0,0.2,0.2,0.4,1.9,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,4.0,14.0,-10.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,1.0,1673.0611381140554,1492.6353307613535,180.4258073527019,1.6,0.4,0.4,0.2,0.0,1.0,1.9,0.5,1.2,0.4,0.4,0.2,0.7,2.1,0.7,0.2,0.5,0.3,1.8,2.0,1.8,1.2,0.7777777777777778,1.5555555555555556,1.1111111111111112,0.8,0.9888888888888889,4.0,14.0,-10.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,-2.0,1502.9696301350095,1512.1284517700863,-9.15882163507672,1.2,0.2,0.2,0.6,0.2,0.8,1.4,0.4,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.4,0.0,0.0,0.0,0.0,0.0,2.4,2.1666666666666665,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1515.9387434724931,1491.4687224212962,24.47002105119691,0.8,0.6,0.2,0.2,0.4,0.0,2.0,0.6,0.4,0.0,0.6,0.4,0.7,1.0,0.4,0.5,0.4,0.4,1.5,3.0,1.0,0.8,0.5714285714285714,1.4285714285714286,0.7142857142857143,2.2,2.2857142857142856,14.0,14.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1663.0082835146086,1681.1009163329584,-18.092632818349784,1.6,0.6,0.2,0.2,0.2,0.6,1.6,0.4,2.2,0.6,0.2,0.6,1.3,0.9,0.2,0.5,0.2,0.5,2.0,2.0,0.8,1.6,1.4,0.7,1.9,0.3999999999999999,0.20000000000000018,3.0,3.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1629.5051181037572,1498.3226278336672,131.18249027009006,1.0,0.0,0.8,0.2,0.4,0.6,1.4,0.3,1.0,0.2,0.4,0.6,1.3,2.1,0.5,0.2,0.4,0.5,1.6,1.8,2.2,1.0,1.2,2.2,1.0,0.8,1.4,3.0,20.0,-17.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1611.2211604650481,1698.6099553551198,-87.38879489007172,1.8,0.6,0.4,0.0,0.0,0.6,1.5,0.4,1.4,0.4,0.4,0.4,1.4,0.9,0.3,0.3,0.3,0.5,2.4,2.2,1.0,1.4,1.5,0.8,1.6,0.8000000000000003,0.6000000000000001,3.0,3.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1653.7954137002519,1540.885188514664,112.91022518558793,1.8,0.6,0.4,0.0,0.0,0.8,2.0,0.5,2.2,0.6,0.2,0.4,1.0,0.8,0.3,0.5,0.5,0.2,2.2,2.2,1.2,1.2,1.2222222222222223,1.1111111111111112,1.3333333333333333,1.0000000000000002,0.8666666666666669,111.0,20.0,91.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1605.328101474802,1556.1736435024557,49.154457972346336,1.4,0.6,0.2,0.2,0.2,0.4,2.1,0.6,1.8,0.6,0.2,0.4,1.6,1.2,0.3,0.5,0.2,0.4,2.2,2.2,1.4,1.4,1.1666666666666667,1.1666666666666667,1.6666666666666667,0.8000000000000003,0.1333333333333333,20.0,20.0,0.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1526.9578284749641,1706.7476665971126,-179.78983812214847,0.8,0.6,0.2,0.2,0.4,0.0,2.1666666666666665,0.6666666666666666,2.4,0.8,0.2,0.4,2.6,0.9,0.1,0.3,0.1,0.6,1.3333333333333333,3.0,1.4,2.4,2.2,1.1,2.3,0.6000000000000001,0.7000000000000002,20.0,3.0,17.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1714.8474016265138,1623.0454709166252,91.80193070988867,3.0,0.8,0.2,0.0,0.0,0.6,2.0,0.6,2.0,0.6,0.2,0.4,1.2,0.6,0.2,0.5,0.2,0.3,2.8,2.6,0.6,1.8,0.7,0.9,1.2,0.8,1.5999999999999999,4.0,3.0,1.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1688.0403557299028,1588.2883026343156,99.75205309558714,1.8,0.8,0.2,0.0,0.0,0.6,2.3,0.7,1.4,0.4,0.4,0.4,1.5,1.4,0.3,0.3,0.2,0.5,1.8,2.0,2.4,0.4,1.0,2.0,0.9,1.6,1.2000000000000002,4.0,279.0,-275.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1630.8452634311707,1591.0665978244988,39.77866560667189,2.2,0.6,0.2,0.2,0.0,0.8,2.5,0.8,1.6,0.4,0.2,0.6,2.3,0.9,0.2,0.4,0.1,0.6,2.4,2.0,1.0,1.8,1.9,1.1,1.8,0.19999999999999996,0.7,4.0,21.0,-17.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1573.6081004304567,1457.2734890646675,116.33461136578921,1.4,0.4,0.0,0.6,0.2,0.4,1.3,0.4,1.2,0.4,0.4,0.4,2.1,2.2,0.6,0.1,0.3,0.6,1.8,1.8,1.4,1.2,2.1,2.2,1.0,0.6000000000000001,0.5,4.0,21.0,-17.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1504.565921110602,1643.0085754416332,-138.44265433103124,1.2,0.4,0.2,0.4,0.4,0.2,1.2,0.3,1.0,0.2,0.2,0.6,1.9,1.3,0.3,0.3,0.2,0.6,1.4,2.0,2.0,1.4,1.8,1.5,1.5,0.6000000000000001,0.5,399.0,3.0,396.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1504.911008220019,1736.2118412847428,-231.30083306472375,1.25,0.25,0.5,0.25,0.5,0.25,1.25,0.25,1.8,0.4,0.2,0.4,2.5,0.4,0.0,0.6,0.1,0.4,2.0,2.0,0.6,1.8,1.7,0.8,1.7,0.19999999999999996,0.30000000000000004,21.0,4.0,17.0,0
2000,33.006,10.0,33.006,10.0,44.0,1,1,0.0,0.0,0.0,5.0,5.0,53.678,11.0,5.0,5.0,1,0.0,0.0,53.678,11.0,5.0,0.0,1761.3917846768088,1510.163781253375,251.22800342343385,2.4,0.8,0.0,0.2,0.0,0.4,2.1,0.6,2.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.8,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.2999999999999998,4.0,21.0,-17.0,0
