neutral,home_team_uefa_overall_coefficient,home_team_uefa_season_coefficient,home_team_uefa_overall_rank,home_team_uefa_season_rank,away_team_uefa_overall_coefficient,away_team_uefa_season_coefficient,away_team_uefa_overall_rank,away_team_uefa_season_rank,uefa_overall_coefficient_diff,uefa_season_coefficient_diff,uefa_overall_rank_diff,uefa_season_rank_diff,h2h_matches_before,head_to_head_goal_diff,h2h_available,is_ucl_match,is_knockout_playoff,home_team_avg_scored,home_team_avg_conceded,away_team_avg_scored,away_team_avg_conceded,home_team_AEK Athens,home_team_AO Kifisia,home_team_AVS Futebol,home_team_Ajax,home_team_Alanyaspor,home_team_Alavés,home_team_Albacete,home_team_Alverca,home_team_Anderlecht,home_team_Angers,home_team_Antalyaspor,home_team_Antwerp,home_team_Aris,home_team_Arouca,home_team_Arsenal,home_team_Asteras Tripoli,home_team_Aston Villa,home_team_Atalanta,home_team_Athletic Club,home_team_Atlético Baleares,home_team_Atlético Madrid,home_team_Atromitos,home_team_Augsburg,home_team_Auxerre,home_team_Barcelona,home_team_Bayern Munich,home_team_Başakşehir,home_team_Benfica,home_team_Beşiktaş,home_team_Bodø/Glimt,home_team_Bologna,home_team_Bournemouth,home_team_Braga,home_team_Brentford,home_team_Brest,home_team_Brighton,home_team_Burnley,home_team_CF Talavera de la Reina,home_team_Cagliari,home_team_Casa Pia,home_team_Celta Vigo,home_team_Cercle Brugge,home_team_Charleroi,home_team_Chelsea,home_team_Club Brugge,home_team_Como,home_team_Cremonese,home_team_Crystal Palace,home_team_Dender,home_team_Dep La Coruña,home_team_Dortmund,home_team_Eintracht Frankfurt,home_team_Elche,home_team_Espanyol,home_team_Estoril,home_team_Estrela,home_team_Everton,home_team_Eyüpspor,home_team_FC Copenhagen,home_team_Famalicão,home_team_Fatih Karagümrük,home_team_Fenerbahçe,home_team_Ferencváros,home_team_Fiorentina,home_team_Freiburg,home_team_Fulham,home_team_Galatasaray,home_team_Gaziantep FK,home_team_Genk,home_team_Genoa,home_team_Gent,home_team_Gençlerbirliği,home_team_Getafe,home_team_Gil Vicente FC,home_team_Girona,home_team_Gladbach,home_team_Göztepe,home_team_Hamburger SV,home_team_Heidenheim,home_team_Hellas Verona,home_team_Hoffenheim,home_team_Inter,home_team_Juventus,home_team_Kasımpaşa,home_team_Kayserispor,home_team_Kocaelispor,home_team_Konyaspor,home_team_Köln,home_team_La Louvière,home_team_Larissa,home_team_Lazio,home_team_Le Havre,home_team_Lecce,home_team_Leeds United,home_team_Lens,home_team_Levadiakos,home_team_Levante,home_team_Leverkusen,home_team_Lille,home_team_Liverpool,home_team_Lorient,home_team_Lyon,home_team_Mainz 05,home_team_Mallorca,home_team_Manchester City,home_team_Manchester Utd,home_team_Marseille,home_team_Mechelen,home_team_Metz,home_team_Milan,home_team_Monaco,home_team_Moreirense,home_team_Nacional,home_team_Nantes,home_team_Napoli,home_team_Newcastle United,home_team_Nice,home_team_Nottingham Forest,home_team_OFI Crete,home_team_OH Leuven,home_team_Olympiacos,home_team_Orléans,home_team_Osasuna,home_team_Oviedo,home_team_PAOK,home_team_PSV,home_team_Paderborn 07,home_team_Pafos FC,home_team_Panathinaikos,home_team_Panetolikos,home_team_Panserraikos,home_team_Paris FC,home_team_Paris Saint-Germain,home_team_Parma,home_team_Pisa,home_team_Porto,home_team_Qarabağ,home_team_RB Leipzig,home_team_RB Salzburg,home_team_Rayo Vallecano,home_team_Real Betis,home_team_Real Madrid,home_team_Real Sociedad,home_team_Rennes,home_team_Rio Ave,home_team_Rizespor,home_team_Roma,home_team_Rot-Weiss Essen,home_team_Samsunspor,home_team_Santa Clara,home_team_Sassuolo,home_team_Sevilla,home_team_Shelbourne FC,home_team_Sint-Truiden,home_team_Slavia Prague,home_team_Sonnenhof Großaspach,home_team_Sporting CP,home_team_St Pauli,home_team_Standard Liège,home_team_Strasbourg,home_team_Sturm Graz,home_team_Stuttgart,home_team_Sunderland,home_team_Tondela,home_team_Torino,home_team_Tottenham Hotspur,home_team_Toulouse,home_team_Trabzonspor,home_team_Udinese,home_team_Union Berlin,home_team_Union SG,home_team_Valencia,home_team_Vendée Fontenay Foot,home_team_Villarreal,home_team_Vitória Guimarães,home_team_Volos N.F.C.,home_team_Werder Bremen,home_team_West Ham United,home_team_Westerlo,home_team_Wolfsburg,home_team_Wolves,home_team_Zulte Waregem,home_team_kz FC Kairat,home_team_mk FK Shkëndija,home_team_sct Rangers,away_team_AEK Athens,away_team_AO Kifisia,away_team_AVS Futebol,away_team_Ajax,away_team_Alanyaspor,away_team_Alavés,away_team_Alverca,away_team_Anderlecht,away_team_Angers,away_team_Antalyaspor,away_team_Antwerp,away_team_Aris,away_team_Arouca,away_team_Arsenal,away_team_Asteras Tripoli,away_team_Aston Villa,away_team_Atalanta,away_team_Athletic Club,away_team_Atlético Madrid,away_team_Atromitos,away_team_Augsburg,away_team_Auxerre,away_team_Barcelona,away_team_Bayern Munich,away_team_Başakşehir,away_team_Benfica,away_team_Beşiktaş,away_team_Bodø/Glimt,away_team_Bologna,away_team_Bournemouth,away_team_Bradford City,away_team_Braga,away_team_Brentford,away_team_Brest,away_team_Brighton,away_team_Burnley,away_team_Cagliari,away_team_Casa Pia,away_team_Celta Vigo,away_team_Cercle Brugge,away_team_Charleroi,away_team_Chelsea,away_team_Club Brugge,away_team_Como,away_team_Cremonese,away_team_Crystal Palace,away_team_Dender,away_team_Dortmund,away_team_Eintracht Frankfurt,away_team_Elche,away_team_Espanyol,away_team_Estoril,away_team_Estrela,away_team_Everton,away_team_Eyüpspor,away_team_FC Copenhagen,away_team_Famalicão,away_team_Fatih Karagümrük,away_team_Fenerbahçe,away_team_Ferencváros,away_team_Fiorentina,away_team_Freiburg,away_team_Fulham,away_team_Galatasaray,away_team_Gaziantep FK,away_team_Genk,away_team_Genoa,away_team_Gent,away_team_Gençlerbirliği,away_team_Getafe,away_team_Gil Vicente FC,away_team_Girona,away_team_Gladbach,away_team_Göztepe,away_team_Hamburger SV,away_team_Heidenheim,away_team_Hellas Verona,away_team_Hoffenheim,away_team_Inter,away_team_Juventus,away_team_Kasımpaşa,away_team_Kayserispor,away_team_Kocaelispor,away_team_Konyaspor,away_team_Köln,away_team_La Louvière,away_team_Larissa,away_team_Lazio,away_team_Le Havre,away_team_Lecce,away_team_Leeds United,away_team_Lens,away_team_Levadiakos,away_team_Levante,away_team_Leverkusen,away_team_Lille,away_team_Liverpool,away_team_Lorient,away_team_Lyon,away_team_Mainz 05,away_team_Mallorca,away_team_Manchester City,away_team_Manchester Utd,away_team_Marseille,away_team_Mechelen,away_team_Metz,away_team_Milan,away_team_Monaco,away_team_Moreirense,away_team_Nacional,away_team_Nantes,away_team_Napoli,away_team_Newcastle United,away_team_Nice,away_team_Nottingham Forest,away_team_OFI Crete,away_team_OH Leuven,away_team_Olympiacos,away_team_Osasuna,away_team_Oviedo,away_team_PAOK,away_team_PSV,away_team_Pafos FC,away_team_Panathinaikos,away_team_Panetolikos,away_team_Panserraikos,away_team_Paris FC,away_team_Paris Saint-Germain,away_team_Parma,away_team_Pisa,away_team_Porto,away_team_Qarabağ,away_team_RB Leipzig,away_team_RB Salzburg,away_team_Rayo Vallecano,away_team_Real Betis,away_team_Real Madrid,away_team_Real Sociedad,away_team_Rennes,away_team_Rio Ave,away_team_Rizespor,away_team_Roma,away_team_Samsunspor,away_team_Santa Clara,away_team_Sassuolo,away_team_Sevilla,away_team_Shelbourne FC,away_team_Sint-Truiden,away_team_Slavia Prague,away_team_Sporting CP,away_team_St Pauli,away_team_Standard Liège,away_team_Strasbourg,away_team_Sturm Graz,away_team_Stuttgart,away_team_Sunderland,away_team_Tondela,away_team_Torino,away_team_Tottenham Hotspur,away_team_Toulouse,away_team_Trabzonspor,away_team_Udinese,away_team_Union Berlin,away_team_Union SG,away_team_Valencia,away_team_Venezia,away_team_Villarreal,away_team_Vitória Guimarães,away_team_Volos N.F.C.,away_team_Werder Bremen,away_team_West Ham United,away_team_Westerlo,away_team_Wolfsburg,away_team_Wolves,away_team_Zulte Waregem,away_team_kz FC Kairat,away_team_mk FK Shkëndija,away_team_sct Rangers,competition_Bundesliga,competition_Champions Lg,competition_Copa del Rey,competition_Coppa Italia,competition_Coupe de France,competition_DFB-Pokal,competition_EFL Cup,competition_FA Cup,competition_La Liga,competition_Ligue 1,competition_Premier League,competition_Primeira Liga,competition_Pro League A,competition_Serie A,competition_Super Cup,competition_Super League,competition_Supercopa de España,competition_Supercoppa,competition_Süper Lig,competition_Trophée des Champions,round_Final,round_Fourth round,round_Fourth round proper,round_Knockout phase play-offs,round_League phase,round_Matchweek 1,round_Matchweek 10,round_Matchweek 11,round_Matchweek 12,round_Matchweek 13,round_Matchweek 14,round_Matchweek 15,round_Matchweek 16,round_Matchweek 17,round_Matchweek 18,round_Matchweek 19,round_Matchweek 2,round_Matchweek 20,round_Matchweek 21,round_Matchweek 22,round_Matchweek 23,round_Matchweek 24,round_Matchweek 25,round_Matchweek 26,round_Matchweek 27,round_Matchweek 28,round_Matchweek 29,round_Matchweek 3,round_Matchweek 30,round_Matchweek 31,round_Matchweek 32,round_Matchweek 33,round_Matchweek 34,round_Matchweek 35,round_Matchweek 36,round_Matchweek 37,round_Matchweek 38,round_Matchweek 4,round_Matchweek 5,round_Matchweek 6,round_Matchweek 7,round_Matchweek 8,round_Matchweek 9,round_Play-off round,round_Quarter-finals,round_Regular season,round_Round of 16,round_Round of 32,round_Round of 64,round_Second qualifying round,round_Semi-finals,round_Third qualifying round,round_Third round,round_Third round proper,round_Trophée des Champions,round_UEFA Super Cup
0,82.5,17.5,16.0,21.0,42.75,13.75,60.0,37.0,39.75,3.75,-44.0,-16.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,75.25,14.5,20.0,32.0,90.0,17.5,14.0,21.0,-14.75,-3.0,6.0,11.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,42.75,13.75,60.0,37.0,90.0,17.5,14.0,21.0,-47.25,-3.75,46.0,16.0,1,-3.0,1,1,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,82.5,17.5,16.0,21.0,75.25,14.5,20.0,32.0,7.25,3.0,-4.0,-11.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,82.5,17.5,16.0,21.0,42.75,13.75,60.0,37.0,39.75,3.75,-44.0,-16.0,0,0.0,0,1,0,0.0,0.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,82.5,17.5,16.0,21.0,75.25,14.5,20.0,32.0,7.25,3.0,-4.0,-11.0,0,0.0,0,1,0,0.0,0.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,82.5,17.5,16.0,21.0,90.0,12.25,14.0,46.0,-7.5,5.25,2.0,-25.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,82.5,17.5,16.0,21.0,50.0,14.25,49.0,33.0,32.5,3.25,-33.0,-12.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,75.25,14.5,20.0,32.0,90.0,17.5,14.0,21.0,-14.75,-3.0,6.0,11.0,0,0.0,0,0,0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
