head_to_head_goal_diff,home_team_avg_scored,home_team_avg_conceded,away_team_avg_scored,away_team_avg_conceded,home_team_Argentina,home_team_Bolivia,home_team_Brazil,home_team_Chile,home_team_Colombia,home_team_Ecuador,home_team_Paraguay,home_team_Peru,home_team_Uruguay,home_team_Venezuela,away_team_Argentina,away_team_Bolivia,away_team_Brazil,away_team_Chile,away_team_Colombia,away_team_Ecuador,away_team_Paraguay,away_team_Peru,away_team_Uruguay,away_team_Venezuela,home_team_confederation_CONMEBOL,away_team_confederation_CONMEBOL
-0.05555555555555555,1.1666666666666667,0.8333333333333334,0.6666666666666666,1.6666666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0.1875,1.2857142857142858,1.1428571428571428,0.14285714285714285,3.142857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
0.5294117647058824,1.1428571428571428,1.0,0.42857142857142855,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.5,2.5714285714285716,0.42857142857142855,1.1428571428571428,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0.7142857142857143,1.0,0.8571428571428571,1.1666666666666667,2.3333333333333335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1.5,2.5,0.5,0.5,2.125,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
0.7368421052631579,1.5714285714285714,0.5714285714285714,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.8125,1.125,2.25,0.7142857142857143,1.4285714285714286,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
0.8823529411764706,1.5714285714285714,0.42857142857142855,0.7142857142857143,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
1.4705882352941178,2.2857142857142856,0.7142857142857143,0.7142857142857143,1.7142857142857142,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
0.26666666666666666,2.857142857142857,0.5714285714285714,2.4285714285714284,1.1428571428571428,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
1.6923076923076923,1.5,1.125,1.125,1.125,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0.23529411764705882,0.875,0.75,0.625,1.75,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
0.7857142857142857,1.25,0.5,0.625,0.875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0.3125,1.3333333333333333,2.0,0.75,1.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
0.2,2.5,0.5,0.625,1.625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
-0.4117647058823529,2.75,0.75,0.75,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1.0,1.0,1.125,0.5555555555555556,2.4444444444444446,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
-0.7692307692307693,2.25,0.625,0.375,2.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
1.0625,1.125,1.25,1.5,1.875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.5294117647058824,1.5,0.5,2.375,1.25,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
1.6923076923076923,2.3333333333333335,0.5555555555555556,0.6,2.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1.5,2.4444444444444446,1.1111111111111112,0.6,2.9,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
0.5,1.5,1.9,1.1111111111111112,0.8888888888888888,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1.1666666666666667,2.7,0.5,0.7777777777777778,1.4444444444444444,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1.736842105263158,1.5,1.9,0.8,3.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True
